textID,text,sentiment
5c6a2cd221,hi jenna hope all be well just thinking of you and wish you the best lot of love from over here in new york,positive
71494b0733,ooh a storm that/s always wele news happy mother day,positive
293f49f121,wow have a safe trip back home and we/re all begging you please e back to bloomington as soon as you can,positive
8891e37f34,but yeah i/m sad about my 'ravenclaw' account i love that account to bit,neutral
8ef82a4c11,look like my ion base mini itx board won/t ship until mid june now at the early,neutral
4beea8dd5a,q: what studio create /open season/ should google it or look at the dvd downstairs but feel lazy,negative
6a9abd4d8a,so roman be now on pain killer and some lq med thanks jess for agree to go get him yogurt before you go out,neutral
06514e2574,get my hair cut great stupid gum,negative
879a8c9787,wating to get my hair cut before prom it suck people scream instead of talk probably go to be wating for another hour,negative
50e701088d,love my mommy happy mother day,positive
c34359ded9,despite rain have a fantastic day,positive
133d834d4a,wait for the last video to be render while watch episode,positive
f9c4aa336c,rankin i know a whole different meat pie back then,neutral
e460aabe39,yesterday be the year anniversary of the best day ever yay mcr,positive
cdbafb4641,i be sad today,negative
7800edc31c,the pool doesnt open til tomorrow,neutral
a3f0f1bd6f,i/m have elevate error rate streamkeys not find and then connection problem server migration isn/t easy huh,neutral
2c7f3984d7,home from school now watch that / show,neutral
1440b11d65,thanks hun i/m work hard over here thanks mama i yuhh you,positive
5c34febe4e,sheesh no crochet bah and humbug and sleep um i suppose i will someday,negative
7a4f174187,change my picture on my profile in friendster,neutral
acf42aaa67,boo i think be on the list mean it would be good to go look like i/ll have to get a cf adapter for my dslr,negative
4291725ecd,unusual for them,neutral
44c4a76f8e,so tired and i have work at pm #fb,negative
189ca81ed4,remind me to get out & take a pic of my bloom clematis before the wind storm tomorrow,neutral
ec2419b66f,that be so much fun the banana dessert alone be worth the trip to austin we/ll be back soon,positive
8da517c945,yeah doesn/t that suck i be work with a nano here so i have to take% of my music off so sad,negative
8124cc62e4,i hate that feel you get when you listen to a song and it pletely remind you of how thing use to be & you get emotional,negative
4545461e2b,like the window release candidate so far also like my new video card and terabyte harddisk,positive
8b9ad8f948,ofcourse they start fightin aight the party buts its cool theyu hold it down now im chillin with my home girl happy mother day,positive
7b50668220,happy mother/s day mama bear,positive
06e0920d4f,on youtube now,neutral
c245a9e050,ah allergy you must be sleep walk at work,neutral
7cf51c500a,awesome have to take a look at them when i/m home,positive
69eee2d459,just realize i hold a membership in the gym saw my bank statement,neutral
dd4aff9539,want friday to e quick i want my beauty sleep and shopping,neutral
e85d70f2bd,exhaust thank goodness my race be almost here all this training be ruin my social life,neutral
7a3e2de79a,the scrubs finale be beautiful just so so perfect can/t believe they/re gonna do another season,positive
baa4c5ad2b,goin eat some smack breakfast then get start on my day catch ya on the flipside i really wish i cud go mobile dang bahrain,positive
4003fda78b,well she like it so i call it a success,positive
6f4dd292ef,i hate history coursework sooo much,negative
42f7f6aae7,say miss my cousin so badly: //plurk /p/xbha,negative
eb8bdfd994,be on her way to seattle yay for seattle boo for matt leave,neutral
7cf5fac953,it/s teacher appreciation week be out make delivery to instructor this morning,neutral
6d891bbc30,oh that can/t be nice,negative
ecc496d1fb,dude you didn/t even say bye,negative
1d50edc9d2,happy mother/s day go to cook something thank goodness there/s tablespotting,positive
291c7d1408,it be gloomy outside it be make me sad i miss the sun and its happiness,negative
046c448dd9,brad we should be at olympic village watch this season with a rack adult hood,neutral
4ef23f9c38,thanks everyone for twitter with me still a newbie so if you have friend who you would like to invite here please help a girl out,positive
317db125d6,miss bham,negative
88ab001449,so wednesday my mom be make a huge special dinner & whatnot to celebrate the new single just so ya knoww,positive
9ec6310ecc,sick of fight so it look like no more burlesque for me,negative
9c4cd1e436,aww thanks he/s the best husband ever he really be i/m so lucky hope you/re have a wonderful saturday evening,positive
3f586fde74,your stfu e list link be broke,neutral
080116db0a,hey lady will you be ing to canada in the fall i/d love to see you in concert some time it/ll be my st time,positive
4bb0b1993d,i think i/ve finally reach the point in my life where i need a nasal hair trimmer,neutral
6b3d06d987,okay now that i will not be able to sleep tonight what should we do,neutral
e40084190d,nice and clean now,positive
70b49cde6d,aww: / kk i need to do a huge shopping trip at joshstore to get you also a joshmobile pft,neutral
8ddcbd222a,time for me to go to bed be very tired catch up with you all in a couple of day when i land & recover from fly to denmark,negative
ad934e65f0,i think i might like twiterfon good than tweetie now recent upgrade from twiterfon have be great none from tweetie,positive
04856c5f92,i wish i be there but i live in holland: but i/m go to see you in paris,neutral
04b6314652,i/ma say you should smudge yourself before i start call people give the malicious action we pull the other night,negative
080fda8282,lunch in the forrest its so baron fpu be so dead,neutral
c944d245f0,: //twitpic /jab me & raj squad up,neutral
b16c0abfab,yes i love manchester orchestra and sigur ross all the other band ive never heard of but ill give them a listen thanks,positive
4f6b25d5af,back from brunch hopefully i lure two more friend here,neutral
c0f1164771,because i stop today: s wish me luck have to overload first,positive
0055414cdf,where have you be lol,neutral
215ba6dbfb,yeah i want to say this that there/s a at yourname section a bit tricky way to find your reply tho,neutral
914da6164e,no bg for me try to save cash for next month/s vacation,neutral
6407626189,i/m the same don/t panic big topman,neutral
570eb26a35,hi fellow peruvian,neutral
12e07abeaa,i/ll take a look tomorrow definitely want to graph as many tweet as possible,neutral
05897ff7fd,it wasn/t a good day,negative
aa04ff026b,i can/t get to bed,neutral
b577cd2a57,catch up on house season finale monday,neutral
1c05b66d4c,leann if it make you feel well im study on a sat night w/o blackberry,positive
ba0d457ce9,until brings back our everyone button you can access the public timeline at: //twitter /public timeline,neutral
2e4c791638,yay i finally make sale at the gallery; really help when the artist be there,positive
c155efab1b,hey honey bunny here big bunny hug,positive
454efa3d41,iya nyokap gue pernah berkata demikian: | and it/s so hard to share what we have,negative
73936be26e,l unfortunately not my work tie me down the whole summer but if there/s a eu tour this fall i/ll be there i want a rebound,neutral
84a35b5bea,i/m not sure why walk around in barnes and noble fort me so much o well now i/m off to work,positive
2ce7dc985c,blah blah blah just kid dude i/ve never have anyone offer up their stem cell before haha,positive
f25010df3a,so many wire to sort out,neutral
af9f69b072,my head hurt,negative
97a6d22ccf,it be very unlucky the day wasn/t the same without you i hope to see you on wednesday though right x,negative
a146ea7fda,i cant believe this woman talk me into get a different hairstyle real talk though i have no clue of what to do with my hair,neutral
4e2b8aa814,happy mother/s day to all of the wonderful woman out there have a great and relaxful day,positive
c20562a744,naw idk what ur talkin about,neutral
c2573bd6e1,aww i feel bad for the lil * * * * he look like he know what/s ing,negative
56382a16f4,i have just be to see the jonas brother d movie with be funny no one else be there hahah can/t: //tinyurl /magcwo,positive
8109f290a4,the new t mobile advert in trafalger square look like a lot of fun except if there be a load of pigeon there too,neutral
d54439bba7,good night im off to sleeep be good mornining xd,positive
d10dc5c41e,i want someone to e over so i can take picture but no one can,negative
530241b1a3,i really should be in a bad mood but,neutral
555ec0c45e,play a bit pool with my buddy go to bed now have to work tomorrow,neutral
2d4931514e,be wish work be do soon <,positive
324dc23455,already cry and the movie only start like min ago,negative
defcdff970,hour til i/m on a plane ahhh yay,positive
c4f4388600,ok no one be interested in my special now the popcorn be stale what a waste i/m go to find a homeless person to give it to,negative
0acb5a4bae,how sad be it that your best friend be so selfish and heartless that they exclude you from their life pletely i/m so sad,negative
0e3ae3ed93,my twitter have be hack again,negative
de99576783,off to get ready for tom get ta go make sure he/s not do anything stupid ill tweet later,negative
85f7905304,oh no your sick i/m feel kinda sick too and i/m hating this overcast weather,negative
032bdd5065,why don/t you have that song you give me that song,neutral
c102f9b347,get well soon,positive
3c19266ecf,: //twitpic /u square b she be sad because she wasn/t there and now she/s well square crochet bee with poly fibe,negative
bc931b2e59,thanks let me know which print from my gallery you would like and we can work the detail out,positive
06f4f6fe96,they be lushh wernt they i manage to keep up to lol aww they be amaze * * * *,positive
dc44d46fd8,just get home from the city light show yeahhh,neutral
b5fa3b05b0,: //twitpic / * sniff * i feel so leave out * grin *,negative
8764d96d8f,living in ballarat again,neutral
acac472876,i so want to be a part of window clubhouse but my wl space blog be random and not the place where i share windows stuff,neutral
c4cfe1addf,get back to tokyo man we miss you,negative
c0c924e32a,why be money problem so bad these day,negative
2ca6ef1658,aw taxi man be go fast just for meee,positive
518d16a67b,ugh frustrating i see a few brief a week with group in them mostly from traditional agency,negative
d03e5b3fb7,yeah but i miss it nite,neutral
28a216a38b,awe man that suck everyone make mistake i have a feeling that people can forgive you,neutral
03c0300941,i like yours too i enjoy your photography = ],positive
8f28bcc3fa,be up so early and proppa shatter and knackered,negative
3fa7bccc88,babysitting for the paionks think about go to see 'obsessed ',neutral
